FirstPurchaseDate,1,2,3,4,5,6,7,8,9,10,11,12,13
2010-12-16 12:11:00,100.0,,100.0,100.0,,100.0,100.0,,,100.0,,100.0,
2010-12-16 12:15:00,100.0,,,100.0,,100.0,,100.0,100.0,,,100.0,
2010-12-16 12:20:00,100.0,,,100.0,,,,,100.0,,,,
2010-12-16 12:23:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,,100.0,100.0
2010-12-16 12:46:00,100.0,,,,,100.0,,,,100.0,,100.0,
2010-12-16 13:00:00,100.0,,,,,,100.0,100.0,100.0,,,100.0,100.0
2010-12-16 13:02:00,100.0,100.0,,100.0,,100.0,100.0,,,,,,
2010-12-16 13:05:00,100.0,100.0,100.0,,100.0,,100.0,,,100.0,,100.0,100.0
2010-12-16 13:33:00,100.0,100.0,100.0,,100.0,100.0,,,,,,100.0,
2010-12-16 13:43:00,100.0,100.0,,100.0,,100.0,100.0,100.0,100.0,100.0,,100.0,
2010-12-16 13:44:00,100.0,,,,,,,100.0,100.0,,,,100.0
2010-12-16 14:17:00,100.0,100.0,,,100.0,,,,,,,100.0,100.0
2010-12-16 14:26:00,100.0,100.0,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,,
2010-12-16 14:34:00,100.0,,,,,100.0,,,,,100.0,,
2010-12-16 14:35:00,100.0,,,,,,,,,,,,
2010-12-16 14:36:00,100.0,,,,,,,,,,,100.0,
2010-12-16 15:23:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0
2010-12-16 15:27:00,100.0,50.0,,,50.0,,,,,,,,50.0
2010-12-16 15:29:00,100.0,,100.0,,,100.0,,,,,,,
2010-12-16 15:40:00,100.0,,,,,,,,,,,,
2010-12-16 15:45:00,100.0,,,,,,,,,,,,
2010-12-16 15:59:00,100.0,,,,,,,,,100.0,,,
2010-12-16 16:05:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0
2010-12-16 16:36:00,100.0,,,,,,,100.0,100.0,,,100.0,100.0
2010-12-16 16:42:00,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,,100.0,100.0,100.0,100.0
2010-12-16 16:45:00,100.0,,,,,,100.0,100.0,,,,100.0,
2010-12-16 17:01:00,100.0,100.0,,,,,,100.0,100.0,,,,
2010-12-16 17:34:00,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0
2010-12-16 17:37:00,100.0,100.0,,100.0,100.0,100.0,,,100.0,100.0,,100.0,
2010-12-16 17:49:00,100.0,,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
2010-12-16 17:53:00,100.0,,,,,,100.0,,,,,,
2010-12-16 18:01:00,100.0,100.0,,,100.0,,,,,,,100.0,100.0
2010-12-16 18:18:00,100.0,,,,100.0,,,,,,,,
2010-12-16 18:20:00,100.0,,,,,,,,,,,,
2010-12-16 18:23:00,100.0,100.0,,100.0,100.0,100.0,100.0,,,,,,
2010-12-16 18:38:00,100.0,100.0,100.0,,100.0,,100.0,100.0,100.0,100.0,,,
2010-12-16 19:04:00,100.0,,100.0,,,,,,,,,,
2010-12-16 19:09:00,100.0,100.0,,,100.0,,,,,100.0,,,
2010-12-16 19:51:00,100.0,,,,,100.0,,,,,,,
2010-12-17 08:20:00,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
2010-12-17 09:22:00,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2010-12-17 09:45:00,100.0,,100.0,100.0,100.0,100.0,,,100.0,,100.0,100.0,
2010-12-17 09:52:00,100.0,,,,,100.0,100.0,100.0,,100.0,100.0,,
2010-12-17 11:23:00,100.0,,,,,,,,,,,,
2010-12-17 11:30:00,100.0,100.0,,100.0,,,,100.0,,,,,100.0
2010-12-17 11:40:00,100.0,100.0,,100.0,,100.0,,100.0,100.0,100.0,,,100.0
2010-12-17 11:43:00,100.0,,,,100.0,,100.0,,,,,,
2010-12-17 11:51:00,100.0,100.0,,100.0,100.0,,100.0,,100.0,,100.0,100.0,100.0
2010-12-17 12:19:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2010-12-17 12:43:00,100.0,,100.0,,,,,100.0,,,,100.0,100.0
2010-12-17 12:56:00,100.0,100.0,,100.0,,100.0,100.0,,,100.0,,100.0,
2010-12-17 13:49:00,100.0,,,,,,,,,,,,
2010-12-17 13:56:00,100.0,100.0,,,,100.0,,100.0,,100.0,100.0,100.0,
2010-12-17 13:57:00,100.0,,,,,100.0,,100.0,,,100.0,,
2010-12-17 14:15:00,100.0,,,,,,,,,,,,
2010-12-17 14:21:00,100.0,,,100.0,,100.0,,100.0,,,,,
2010-12-17 14:23:00,100.0,,,,,,,,,,,,
2010-12-17 14:46:00,100.0,100.0,,,,,,100.0,,,100.0,100.0,
2010-12-17 15:14:00,100.0,100.0,,100.0,,,,,100.0,,,,
2010-12-17 15:52:00,100.0,100.0,,100.0,,,,,,100.0,,,100.0
2010-12-17 15:58:00,100.0,,,,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,
2010-12-17 17:23:00,100.0,,,,,,,,,,100.0,100.0,
2010-12-19 11:35:00,100.0,,,,,,,,,,100.0,,
2010-12-19 12:46:00,100.0,100.0,,100.0,100.0,,,,,,,100.0,100.0
2010-12-19 14:03:00,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,,,,
2010-12-19 14:16:00,100.0,,100.0,,,,,,,,,,
2010-12-19 14:41:00,100.0,,100.0,,100.0,100.0,,,100.0,100.0,100.0,,
2010-12-19 14:58:00,100.0,100.0,100.0,,,100.0,,100.0,,,,,100.0
2010-12-19 15:07:00,100.0,,,,,,,,,,,,
2010-12-20 08:27:00,100.0,,,,,,,,,,,,
2010-12-20 09:22:00,100.0,,,,,100.0,100.0,,100.0,,100.0,,
2010-12-20 09:37:00,100.0,100.0,,,,,,,,,,,
2010-12-20 10:09:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2010-12-20 10:41:00,100.0,,,,,,,,,,,100.0,
2010-12-20 11:01:00,100.0,,,,,100.0,,,100.0,100.0,,,
2010-12-20 11:14:00,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,100.0,100.0,
2010-12-20 11:56:00,100.0,100.0,100.0,,,,,,,100.0,100.0,100.0,100.0
2010-12-20 11:58:00,100.0,,,100.0,,,,100.0,,100.0,100.0,,100.0
2010-12-20 12:01:00,100.0,,,100.0,100.0,,100.0,,,,,,
2010-12-20 12:45:00,100.0,,,100.0,100.0,,,100.0,100.0,,,,
2010-12-20 13:31:00,100.0,100.0,,,,,100.0,,,,,100.0,
2010-12-20 13:52:00,100.0,,100.0,,100.0,,,,,100.0,100.0,,100.0
2010-12-20 13:58:00,100.0,,,,,,,,,,,,
2010-12-20 14:15:00,100.0,100.0,,,,100.0,100.0,100.0,,100.0,,100.0,
2010-12-20 14:49:00,100.0,100.0,,,,100.0,,,100.0,,,,100.0
2010-12-20 16:08:00,100.0,,,,,,,,,,,,
2010-12-21 09:47:00,100.0,100.0,,100.0,100.0,,,,,100.0,,100.0,
2010-12-21 10:54:00,100.0,,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,,,100.0
2010-12-21 11:00:00,100.0,,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,,
2010-12-21 13:03:00,100.0,,,,,,100.0,,,,100.0,100.0,100.0
2010-12-21 13:34:00,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,,100.0,
2010-12-21 13:49:00,100.0,,,,,,,,100.0,,,,100.0
2010-12-21 13:53:00,100.0,,,,,,,100.0,,,,100.0,
2010-12-21 14:26:00,100.0,,,,,,,,,,,,
2010-12-21 14:54:00,100.0,,,,,100.0,,,,,100.0,,
2010-12-21 15:43:00,100.0,,,,,,,,,,,,
2010-12-21 17:16:00,100.0,,,100.0,,100.0,,,100.0,,,,
2010-12-22 10:29:00,100.0,,,50.0,,50.0,100.0,50.0,50.0,50.0,50.0,,100.0
2010-12-22 11:07:00,100.0,,,,,,,,100.0,100.0,100.0,100.0,
2010-12-22 12:47:00,100.0,,,,,,,,,,,,
2010-12-22 13:13:00,100.0,,100.0,,,100.0,100.0,100.0,,100.0,100.0,100.0,
2010-12-22 13:20:00,100.0,100.0,,,,,,,,,,,
2010-12-22 13:48:00,100.0,100.0,100.0,,100.0,,,,,,,,
2010-12-22 14:28:00,100.0,100.0,,100.0,100.0,,100.0,,,,,,
2010-12-23 09:55:00,100.0,,,,,,,,,,,,
2010-12-23 09:59:00,100.0,,,,,,,100.0,,100.0,100.0,,
2010-12-23 10:38:00,100.0,,,,,,,,,,,,
2010-12-23 11:46:00,100.0,,,,,,,,,,,100.0,
2010-12-23 12:58:00,100.0,100.0,,,100.0,,,,,,,,
2010-12-23 14:06:00,100.0,,,,,,,,,,100.0,,
2010-12-23 14:35:00,100.0,,,,,,,,,,,,
2011-01-04 10:00:00,100.0,,,,100.0,,100.0,,,,100.0,,
2011-01-04 10:37:00,100.0,100.0,,100.0,,,100.0,,,100.0,,,
2011-01-04 11:42:00,100.0,,,,,,,,,,,,
2011-01-04 12:18:00,100.0,,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,
2011-01-04 12:45:00,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,,,
2011-01-04 13:50:00,100.0,100.0,,,,100.0,,100.0,100.0,,,,
2011-01-04 14:12:00,100.0,,,,,,,,,100.0,,100.0,
2011-01-04 14:20:00,100.0,,,100.0,100.0,100.0,,,100.0,100.0,100.0,,
2011-01-04 14:21:00,100.0,,,,100.0,,,,,100.0,,,
2011-01-04 14:33:00,100.0,100.0,,100.0,100.0,,,100.0,,,,,
2011-01-04 14:40:00,100.0,,100.0,,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,
2011-01-04 15:33:00,100.0,,,,100.0,100.0,100.0,100.0,100.0,100.0,,,
2011-01-04 15:40:00,100.0,,,,100.0,,,,,,100.0,,
2011-01-04 15:43:00,100.0,,,,,,100.0,,,,,,
2011-01-04 17:12:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,
2011-01-05 10:46:00,100.0,,,,,,,,,,100.0,,
2011-01-05 11:25:00,100.0,,,,100.0,100.0,,,100.0,100.0,,,
2011-01-05 11:47:00,100.0,,,,,,100.0,,,,,,
2011-01-05 12:09:00,100.0,100.0,,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,,
2011-01-05 12:13:00,100.0,,100.0,,,,,,100.0,,100.0,100.0,
2011-01-05 12:32:00,100.0,,,,,,,,,,,,
2011-01-05 12:37:00,100.0,,,,,,100.0,,,,100.0,,
2011-01-05 13:40:00,100.0,,,,,,,,,50.0,50.0,50.0,
2011-01-05 13:57:00,100.0,100.0,100.0,,,,,,100.0,,100.0,,
2011-01-05 15:09:00,100.0,,100.0,,,100.0,,100.0,,,,,
2011-01-05 15:30:00,100.0,100.0,,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,
2011-01-05 15:42:00,100.0,,100.0,100.0,,100.0,100.0,100.0,,,,,
2011-01-05 15:56:00,100.0,,,,,,,,,,,,
2011-01-06 09:00:00,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
2011-01-06 10:03:00,100.0,,,,100.0,100.0,,,,,,,
2011-01-06 11:12:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
2011-01-06 11:51:00,100.0,,,,,,,,,,,,
2011-01-06 11:57:00,100.0,,100.0,,,100.0,,,100.0,,100.0,,
2011-01-06 12:18:00,100.0,100.0,100.0,100.0,100.0,,100.0,,100.0,,100.0,,
2011-01-06 12:31:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
2011-01-06 12:32:00,100.0,,100.0,,,,,,,,,,
2011-01-06 12:45:00,100.0,,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,,
2011-01-06 13:00:00,100.0,,,100.0,100.0,,,,,,100.0,,
2011-01-06 13:56:00,100.0,,,,,100.0,,,,,,,
2011-01-06 14:14:00,100.0,100.0,,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,
2011-01-06 14:26:00,100.0,,,,,,,,,,,,
2011-01-06 14:53:00,100.0,,,,,,100.0,,100.0,,,,
2011-01-06 15:42:00,100.0,,,,,100.0,,,,,,,
2011-01-06 16:12:00,100.0,,,100.0,,,,,,100.0,,,
2011-01-06 16:35:00,100.0,100.0,100.0,,,100.0,,,100.0,100.0,,,
2011-01-06 17:10:00,100.0,,,,,,,100.0,,,,,
2011-01-06 17:19:00,100.0,100.0,,100.0,100.0,100.0,100.0,,100.0,,100.0,,
2011-01-06 17:36:00,100.0,,,,100.0,,,,,,100.0,,
2011-01-06 18:57:00,100.0,,,,,,,,,,,,
2011-01-07 09:31:00,100.0,,,,100.0,,,,,,,,
2011-01-07 09:50:00,100.0,,100.0,,100.0,,,,,,,,
2011-01-07 10:04:00,100.0,,,100.0,,,,100.0,,100.0,,,
2011-01-07 10:24:00,100.0,,,,,,,100.0,100.0,,,,
2011-01-07 10:47:00,100.0,,,100.0,100.0,,,,,,,,
2011-01-07 10:55:00,100.0,100.0,100.0,,,100.0,,,,,,,
2011-01-07 11:49:00,100.0,100.0,,,,100.0,100.0,,,100.0,,,
2011-01-07 12:28:00,100.0,,,,,,,,,,,,
2011-01-07 12:44:00,100.0,,,50.0,,,,,,,,,
2011-01-07 13:13:00,100.0,,,,,,,,,,,,
2011-01-07 13:30:00,100.0,,,,,100.0,,,,,,,
2011-01-07 13:39:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,
2011-01-07 14:04:00,100.0,,100.0,,,100.0,,100.0,,100.0,100.0,,
2011-01-07 14:22:00,100.0,,100.0,100.0,,,,,,100.0,100.0,,
2011-01-07 14:31:00,100.0,,,100.0,,100.0,,100.0,,100.0,,,
2011-01-07 14:49:00,100.0,,,,,,,,100.0,,,,
2011-01-07 15:19:00,100.0,,,,,,,,,,,,
2011-01-07 15:27:00,100.0,,100.0,,,,100.0,,,,100.0,,
2011-01-07 15:48:00,100.0,,,100.0,,,,,,,,,
2011-01-07 16:32:00,100.0,,100.0,,,100.0,,100.0,,,,,
2011-01-09 10:43:00,100.0,,,100.0,,100.0,,100.0,,,,,
2011-01-09 10:50:00,100.0,,100.0,,100.0,,100.0,100.0,100.0,,100.0,100.0,
2011-01-09 11:05:00,100.0,100.0,,,,,,,,,100.0,,
2011-01-09 11:20:00,100.0,100.0,100.0,,,,100.0,,100.0,100.0,,,
2011-01-09 11:32:00,100.0,,100.0,,,100.0,,100.0,100.0,100.0,100.0,,
2011-01-09 11:39:00,100.0,100.0,,100.0,100.0,100.0,100.0,,,,100.0,100.0,
2011-01-09 11:54:00,100.0,100.0,,,100.0,100.0,,100.0,,100.0,,,
2011-01-09 12:01:00,100.0,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
2011-01-09 12:02:00,100.0,,,,,,,,,,,,
2011-01-09 12:03:00,100.0,,,,,,,,,100.0,,,
2011-01-09 12:31:00,100.0,,,,,,,,,,100.0,,
2011-01-09 12:46:00,100.0,,,,,,,,,,,,
2011-01-09 12:53:00,100.0,,,100.0,,,,,100.0,,,,
2011-01-09 13:02:00,100.0,,100.0,,,,,,,,,100.0,
2011-01-09 13:50:00,100.0,50.0,50.0,,100.0,,50.0,50.0,50.0,50.0,100.0,,
2011-01-09 14:02:00,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
2011-01-09 14:03:00,100.0,,,,,,,100.0,100.0,100.0,100.0,,
2011-01-09 14:28:00,100.0,,,,,,,,,,100.0,,
2011-01-09 15:13:00,100.0,,,,,100.0,,,100.0,,,,
2011-01-09 15:32:00,100.0,,,,,,,,,,,,
2011-01-09 15:35:00,100.0,,100.0,,100.0,,,100.0,,,100.0,,
2011-01-09 16:11:00,100.0,,100.0,,100.0,,,,,,100.0,100.0,
2011-01-10 09:11:00,100.0,,100.0,,,,,,,,100.0,,
2011-01-10 09:48:00,100.0,100.0,100.0,,,100.0,,100.0,,100.0,100.0,,
2011-01-10 09:55:00,100.0,,,100.0,,100.0,100.0,,100.0,100.0,,,
2011-01-10 09:56:00,100.0,,,,,100.0,,,100.0,,100.0,,
2011-01-10 10:35:00,100.0,100.0,100.0,,100.0,100.0,,,,100.0,100.0,,
2011-01-10 10:58:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
2011-01-10 11:09:00,100.0,,,,,,,,,,,,
2011-01-10 11:35:00,100.0,,,,,100.0,,100.0,100.0,,100.0,,
2011-01-10 11:38:00,100.0,,,,,,,,,,,,
2011-01-10 11:59:00,100.0,100.0,100.0,,100.0,,,,,,,,
2011-01-10 12:02:00,100.0,100.0,,,,,,,,,,,
2011-01-10 12:03:00,100.0,100.0,,,,,,,,100.0,,,
2011-01-10 12:28:00,100.0,,,,,100.0,,,100.0,100.0,,,
2011-01-10 13:20:00,100.0,,100.0,,100.0,,,,,100.0,,,
2011-01-10 14:16:00,100.0,,,,,,,100.0,,,100.0,,
2011-01-10 15:51:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,,,
2011-01-11 07:57:00,100.0,,,,,,,,,,,,
2011-01-11 08:45:00,100.0,,,,,,,,,100.0,,,
2011-01-11 09:12:00,100.0,,,,100.0,,,,,,,,
2011-01-11 09:47:00,100.0,,,100.0,,,,,100.0,,,,
2011-01-11 10:04:00,100.0,,,,,,,100.0,,,,,
2011-01-11 10:26:00,100.0,,,,,,,,,,,,
2011-01-11 10:38:00,100.0,100.0,100.0,,100.0,100.0,,,,,,,
2011-01-11 11:15:00,100.0,,,,,,,,,,,,
2011-01-11 11:18:00,100.0,,,,,,,,,,,,
2011-01-11 11:32:00,100.0,100.0,,,100.0,,100.0,,100.0,100.0,,,
2011-01-11 11:48:00,100.0,,,,100.0,100.0,,100.0,,,,,
2011-01-11 11:53:00,100.0,,,,,,,,,100.0,,,
2011-01-11 11:54:00,100.0,,,,100.0,,,,,,,,
2011-01-11 12:11:00,100.0,,100.0,,100.0,100.0,,,100.0,100.0,100.0,,
2011-01-11 12:29:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
2011-01-11 12:30:00,100.0,,,100.0,,,,,,,,,
2011-01-11 12:37:00,100.0,,,,,,,,,,,,
2011-01-11 12:50:00,100.0,,,,100.0,,100.0,100.0,,100.0,,,
2011-01-11 12:55:00,100.0,,,100.0,,,,,,,,,
2011-01-11 12:56:00,100.0,,100.0,,100.0,,100.0,100.0,,,100.0,,
2011-01-11 13:26:00,100.0,,,,,,100.0,100.0,,,,,
2011-01-11 13:31:00,100.0,100.0,100.0,,,,,,100.0,,,,
2011-01-11 14:15:00,100.0,,,,,,,,,,,,
2011-01-11 14:38:00,100.0,100.0,100.0,,100.0,100.0,,100.0,100.0,100.0,100.0,,
2011-01-11 15:00:00,100.0,,,,,100.0,,,100.0,,,100.0,
2011-01-11 15:13:00,100.0,100.0,,100.0,,100.0,100.0,100.0,100.0,,100.0,,
2011-01-11 15:42:00,100.0,50.0,50.0,,50.0,50.0,,50.0,50.0,100.0,50.0,,
2011-01-12 09:33:00,100.0,,,,,,,,,,,,
2011-01-12 09:41:00,100.0,,,,,,,,,,,,
2011-01-12 09:43:00,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,
2011-01-12 10:16:00,100.0,,,,,100.0,100.0,,100.0,,100.0,,
2011-01-12 10:49:00,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,,100.0,
2011-01-12 12:40:00,100.0,,,,100.0,,,,,100.0,,100.0,
2011-01-12 12:43:00,100.0,100.0,50.0,100.0,50.0,100.0,50.0,50.0,50.0,50.0,,50.0,
2011-01-12 13:16:00,100.0,100.0,100.0,100.0,100.0,100.0,,,,,100.0,,
2011-01-12 13:27:00,100.0,100.0,,,,,,,100.0,,100.0,,
2011-01-12 13:52:00,100.0,,,,,,,,,,,,
2011-01-12 14:13:00,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,
2011-01-12 14:57:00,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,
2011-01-12 15:00:00,100.0,,,,,,,,,,,,
2011-01-12 15:22:00,100.0,,,,100.0,,,,,100.0,,,
2011-01-12 15:36:00,100.0,,,,,,,,,,,,
2011-01-12 15:44:00,100.0,,100.0,,,100.0,,,,100.0,,,
2011-01-12 16:51:00,100.0,,100.0,,,,,100.0,,,,,
2011-01-12 16:57:00,100.0,100.0,100.0,,100.0,,100.0,,,,100.0,100.0,
2011-01-13 09:23:00,100.0,,,,,,,,,,,,
2011-01-13 10:28:00,100.0,,,,,,,,,,100.0,100.0,
2011-01-13 10:33:00,100.0,100.0,,100.0,100.0,100.0,,,,,,100.0,
2011-01-13 10:35:00,100.0,,50.0,,50.0,,50.0,,,50.0,,,
2011-01-13 10:43:00,100.0,100.0,,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,,
2011-01-13 11:05:00,100.0,,100.0,,,,,,,,,,
2011-01-13 11:26:00,100.0,,,,,,,,,,,,
2011-01-13 11:57:00,100.0,,,,,,,,,,,,
2011-01-13 12:03:00,100.0,100.0,,100.0,,,,,100.0,,,,
2011-01-13 12:10:00,100.0,,,,,50.0,,,50.0,50.0,,,
2011-01-13 12:37:00,100.0,,,,,100.0,,,100.0,,100.0,,
2011-01-13 13:36:00,100.0,100.0,,,100.0,100.0,,,,,100.0,,
2011-01-13 15:13:00,100.0,100.0,100.0,,,100.0,,,,100.0,100.0,100.0,
2011-01-14 08:16:00,100.0,100.0,,,,100.0,,100.0,100.0,,,,
2011-01-14 09:13:00,100.0,,,,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,
2011-01-14 09:20:00,100.0,,,,,,,,,,,,
2011-01-14 09:52:00,100.0,,,,,,,,,,,,
2011-01-14 10:10:00,100.0,,,,,,,,100.0,,,,
2011-01-14 10:42:00,100.0,100.0,100.0,,100.0,,100.0,100.0,,100.0,100.0,100.0,
2011-01-14 11:05:00,100.0,,,,,,,,,,,,
2011-01-14 12:22:00,100.0,,,,,100.0,,100.0,,100.0,,,
2011-01-14 12:23:00,100.0,,,,,,,,,,,,
2011-01-14 13:28:00,100.0,,100.0,,100.0,,100.0,100.0,,100.0,100.0,100.0,
2011-01-14 13:42:00,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,,100.0,100.0,100.0,
2011-01-16 10:56:00,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
2011-01-16 11:07:00,100.0,,,,100.0,,,100.0,,100.0,,,
2011-01-16 11:08:00,100.0,,,100.0,,,,100.0,,100.0,100.0,,
2011-01-16 11:49:00,100.0,,100.0,,100.0,,,,100.0,,,,
2011-01-16 12:11:00,100.0,,,,,100.0,,,,100.0,,,
2011-01-16 13:18:00,100.0,,100.0,100.0,,100.0,,,100.0,100.0,100.0,,
2011-01-16 13:41:00,100.0,,,,,,100.0,,100.0,,100.0,,
2011-01-16 14:36:00,100.0,,,100.0,,,,100.0,,,100.0,,
2011-01-16 14:48:00,100.0,,,100.0,,100.0,,,100.0,,100.0,,
2011-01-16 15:30:00,100.0,,,100.0,,,,100.0,100.0,,100.0,,
2011-01-16 16:10:00,100.0,50.0,50.0,50.0,50.0,100.0,50.0,,50.0,100.0,,,
2011-01-16 16:23:00,100.0,100.0,,,,,,,100.0,100.0,,,
2011-01-16 16:25:00,100.0,,,,100.0,,100.0,,100.0,,,,
2011-01-17 11:01:00,100.0,100.0,,,,100.0,100.0,100.0,,100.0,100.0,,
2011-01-17 11:09:00,100.0,,100.0,,100.0,,,100.0,,100.0,,,
2011-01-17 11:12:00,100.0,100.0,100.0,,,,100.0,,100.0,,100.0,,
2011-01-17 11:17:00,100.0,,,,100.0,,,100.0,100.0,,100.0,,
2011-01-17 11:24:00,100.0,,100.0,100.0,100.0,,,,100.0,,100.0,,
2011-01-17 11:34:00,100.0,,,,,,,,,,,,
2011-01-17 11:46:00,100.0,,,,,,,,,,,100.0,
2011-01-17 11:57:00,100.0,,,,100.0,100.0,,100.0,100.0,100.0,,,
2011-01-17 11:59:00,100.0,,,,,,100.0,100.0,,,100.0,,
2011-01-17 12:34:00,100.0,,,,,,,,100.0,100.0,,100.0,
2011-01-17 12:45:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,100.0,100.0,
2011-01-17 13:09:00,100.0,100.0,100.0,,100.0,,100.0,,100.0,,,,
2011-01-17 14:40:00,100.0,,,,,,,,,,,,
2011-01-17 14:49:00,100.0,100.0,100.0,100.0,,100.0,,100.0,100.0,100.0,100.0,100.0,
2011-01-17 15:11:00,100.0,,,,,100.0,,,,,,,
2011-01-17 15:19:00,100.0,,100.0,,,,100.0,,,,100.0,,
2011-01-17 16:14:00,100.0,,,,,,,,,,,,
2011-01-17 16:20:00,100.0,,100.0,,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,
2011-01-17 16:45:00,100.0,,100.0,,100.0,,,,,,100.0,100.0,
2011-01-18 08:44:00,100.0,,,,,,,,,,,,
2011-01-18 08:46:00,100.0,,,,,,,,,100.0,,,
2011-01-18 08:53:00,100.0,,,100.0,,,,,,,,,
2011-01-18 09:50:00,100.0,,,100.0,,,,,,,100.0,,
2011-01-18 10:01:00,100.0,,,,,,,,,,,,
2011-01-18 10:28:00,100.0,,,,,,,,,,,,
2011-01-18 10:58:00,100.0,,100.0,,,,100.0,,,,,,
2011-01-18 11:51:00,100.0,100.0,,,,,,,,,,,
2011-01-18 12:05:00,100.0,100.0,,,,,,,100.0,,,,
2011-01-18 12:40:00,100.0,,,,,,,,,,,,
2011-01-18 14:04:00,100.0,,,,,,100.0,,,,,,
2011-01-18 15:21:00,100.0,,,,,,,,,,,,
2011-01-18 16:31:00,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
2011-01-18 16:39:00,100.0,,,100.0,,,,,100.0,100.0,100.0,100.0,
2011-01-19 09:05:00,100.0,,,,100.0,,100.0,,,100.0,100.0,,
2011-01-19 09:13:00,100.0,,,,,100.0,,,100.0,,,,
2011-01-19 10:09:00,100.0,,,,,100.0,,,,,,,
2011-01-19 10:51:00,100.0,,,,,,,,,,,,
2011-01-19 12:07:00,100.0,100.0,100.0,,100.0,100.0,,100.0,,100.0,,,
2011-01-19 14:44:00,100.0,,,,,,,100.0,,100.0,,,
2011-01-19 14:50:00,100.0,,,,100.0,,,,,,100.0,100.0,
2011-01-19 15:30:00,100.0,,,,,,100.0,,100.0,,,,
2011-01-19 16:18:00,100.0,,,,,,,100.0,100.0,100.0,100.0,100.0,
2011-01-19 17:21:00,100.0,,100.0,,,,100.0,100.0,,100.0,,100.0,
2011-01-20 09:03:00,100.0,,100.0,,,,,,,,100.0,,
2011-01-20 09:25:00,100.0,,,,,,,,,,100.0,,
2011-01-20 10:11:00,100.0,,100.0,100.0,100.0,,,100.0,,,,,
2011-01-20 10:47:00,100.0,,100.0,100.0,,,100.0,,100.0,100.0,,,
2011-01-20 11:39:00,100.0,,,,,,,,,100.0,,,
2011-01-20 12:04:00,100.0,,100.0,,,,,,,,,,
2011-01-20 12:11:00,100.0,100.0,,,,,,,100.0,,,,
2011-01-20 12:16:00,100.0,,,,,,,,,,,,
